kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
pathfinder-rodinia-2.4.sm_75.ptx 90 : 608 3296 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 91 : 608 4864 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 92 : 608 3040 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 93 : 608 4864 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 94 : 608 3040 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 95 : 608 3040 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 96 : 608 4864 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 97 : 608 3040 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 98 : 608 3040 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 99 : 608 4864 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 100 : 608 4864 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 101 : 608 4864 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 102 : 608 3040 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 103 : 608 3040 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 104 : 608 3040 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 105 : 608 3040 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 106 : 608 3040 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 107 : 608 3040 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 108 : 608 475 0 0 0 0 0 0 19 
pathfinder-rodinia-2.4.sm_75.ptx 109 : 513 2565 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 112 : 513 16929 0 19 19 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 113 : 513 2565 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 114 : 513 4104 0 0 0 0 0 0 0 
pathfinder-rodinia-2.4.sm_75.ptx 115 : 513 3078 0 0 0 0 0 0 0 
