kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
nw-rodinia-2.4.sm_75.ptx 1074 : 105 840 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1073 : 105 3465 0 56 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1072 : 105 3465 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1070 : 224 595 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 1069 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1066 : 112 336 0 56 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1065 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1064 : 112 1008 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1063 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1062 : 112 3696 0 56 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1061 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1060 : 112 3696 0 56 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1059 : 112 896 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1058 : 112 3696 0 56 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1057 : 112 3696 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1055 : 224 560 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 1054 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1053 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1050 : 105 315 0 56 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1049 : 105 840 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1048 : 105 945 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1047 : 105 840 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1046 : 105 3465 0 56 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1045 : 105 840 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1044 : 105 3465 0 56 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1043 : 105 840 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1042 : 105 3465 0 56 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1041 : 105 3465 0 7 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1039 : 224 595 0 0 0 0 0 0 7 
nw-rodinia-2.4.sm_75.ptx 1038 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1037 : 224 1120 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1034 : 98 294 0 49 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1033 : 98 784 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1032 : 98 882 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1031 : 98 784 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1030 : 98 3234 0 49 7 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1029 : 98 784 0 0 0 0 0 0 0 
nw-rodinia-2.4.sm_75.ptx 1028 : 98 3234 0 49 7 0 0 0 0 
