kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
hotspot-rodinia-2.4.sm_75.ptx 134 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 56 : 224 672 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 135 : 224 1344 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 57 : 224 672 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 136 : 224 1568 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 58 : 224 672 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 226 : 1056 5280 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 59 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 227 : 1056 8448 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 60 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 228 : 1056 6336 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 61 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 229 : 1056 5280 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 62 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 83 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 84 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 85 : 224 1344 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 86 : 224 1568 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 87 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 88 : 224 1344 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 89 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 90 : 224 1344 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 91 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 92 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 93 : 224 1344 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 105 : 224 1344 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 106 : 224 1344 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 107 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 108 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 109 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 110 : 224 2016 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 111 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 112 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 113 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 114 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 115 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 116 : 224 2016 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 117 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 118 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 119 : 224 1120 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 120 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 121 : 224 1792 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 122 : 224 1344 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 123 : 224 0 0 0 0 0 0 0 0 
hotspot-rodinia-2.4.sm_75.ptx 125 : 224 1120 0 0 0 0 0 0 0 
