kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lud-rodinia-2.8.sm_75.ptx 632 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 631 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 630 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 629 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 628 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 627 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 626 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 625 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 624 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 623 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 622 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 621 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 620 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 619 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 618 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 617 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 616 : 48 144 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 615 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 614 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 613 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 612 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 611 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 610 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 609 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 608 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 607 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 606 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 605 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 604 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 603 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 602 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 601 : 48 1584 0 3 3 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 600 : 48 384 0 0 0 0 0 0 0 
lud-rodinia-2.8.sm_75.ptx 599 : 48 1584 0 3 3 0 0 0 0 
